GAME_ID,TEAMS,LOCATION,W/L,FINAL_MARGIN,DEFENSIVE_RATING,PLAYER_NAME,PLAYER_ID,POINTS
21400690,"JAN 28, 2015 - LAC @ UTA",A,W,5,94.9,jamal crawford,2037,14
21400674,"JAN 26, 2015 - LAC vs. DEN",H,W,4,105,jamal crawford,2037,15
21400659,"JAN 25, 2015 - LAC @ PHX",A,W,20,103.3,jamal crawford,2037,7
21400640,"JAN 22, 2015 - LAC vs. BKN",H,W,39,100.9,jamal crawford,2037,10
21400614,"JAN 19, 2015 - LAC vs. BOS",H,W,9,101.2,jamal crawford,2037,12
21400607,"JAN 17, 2015 - LAC @ SAC",A,W,9,105,jamal crawford,2037,11
21400599,"JAN 16, 2015 - LAC vs. CLE",H,L,-5,98.7,jamal crawford,2037,7
21400583,"JAN 14, 2015 - LAC @ POR",A,W,6,98.6,jamal crawford,2037,24
21400559,"JAN 11, 2015 - LAC vs. MIA",H,L,-14,97.3,jamal crawford,2037,2
21400550,"JAN 10, 2015 - LAC vs. DAL",H,W,20,102.3,jamal crawford,2037,15
21400534,"JAN 07, 2015 - LAC vs. LAL",H,W,25,105.3,jamal crawford,2037,2
21400519,"JAN 05, 2015 - LAC vs. ATL",H,L,-9,97.1,jamal crawford,2037,8
21400502,"JAN 03, 2015 - LAC vs. PHI",H,W,36,101,jamal crawford,2037,7
21400477,"DEC 31, 2014 - LAC vs. NYK",H,W,21,101.2,jamal crawford,2037,10
21400464,"DEC 29, 2014 - LAC vs. UTA",H,W,4,94.9,jamal crawford,2037,14
21400443,"DEC 27, 2014 - LAC vs. TOR",H,L,-12,100.9,jamal crawford,2037,15
21400431,"DEC 25, 2014 - LAC vs. GSW",H,W,14,99.9,jamal crawford,2037,20
21400420,"DEC 23, 2014 - LAC @ ATL",A,L,-3,97.1,jamal crawford,2037,13
21400414,"DEC 22, 2014 - LAC @ SAS",A,L,-7,97,jamal crawford,2037,12
21400399,"DEC 20, 2014 - LAC vs. MIL",H,W,4,97.4,jamal crawford,2037,13
21400391,"DEC 19, 2014 - LAC @ DEN",A,L,-3,105,jamal crawford,2037,15
21400377,"DEC 17, 2014 - LAC vs. IND",H,W,2,97,jamal crawford,2037,9
21400362,"DEC 15, 2014 - LAC vs. DET",H,W,22,99.5,jamal crawford,2037,0
21400344,"DEC 13, 2014 - LAC @ MIL",A,L,-5,97.4,jamal crawford,2037,14
21400329,"DEC 12, 2014 - LAC @ WAS",A,L,-8,97.8,jamal crawford,2037,4
21400317,"DEC 10, 2014 - LAC @ IND",A,W,7,97,jamal crawford,2037,16
21400307,"DEC 08, 2014 - LAC vs. PHX",H,W,1,103.3,jamal crawford,2037,9
21400293,"DEC 06, 2014 - LAC vs. NOP",H,W,20,98.6,jamal crawford,2037,14
21400272,"DEC 03, 2014 - LAC vs. ORL",H,W,28,101.4,jamal crawford,2037,2
21400252,"DEC 01, 2014 - LAC vs. MIN",H,W,26,106.5,jamal crawford,2037,2
21400239,"NOV 29, 2014 - LAC @ UTA",A,W,16,94.9,jamal crawford,2037,20
21400228,"NOV 28, 2014 - LAC @ HOU",A,W,17,100.5,jamal crawford,2037,18
21400216,"NOV 26, 2014 - LAC @ DET",A,W,6,99.5,jamal crawford,2037,19
21400198,"NOV 24, 2014 - LAC @ CHA",A,W,21,97.3,jamal crawford,2037,21
21400193,"NOV 23, 2014 - LAC @ MEM",A,L,-16,95.1,jamal crawford,2037,12
21400170,"NOV 20, 2014 - LAC @ MIA",A,W,17,97.3,jamal crawford,2037,3
21400161,"NOV 19, 2014 - LAC @ ORL",A,W,24,101.4,jamal crawford,2037,18
21400154,"NOV 17, 2014 - LAC vs. CHI",H,L,-16,97.8,jamal crawford,2037,21
21400141,"NOV 15, 2014 - LAC vs. PHX",H,W,13,103.3,jamal crawford,2037,5
21400102,"NOV 10, 2014 - LAC vs. SAS",H,L,-4,97,jamal crawford,2037,7
21400082,"NOV 08, 2014 - LAC vs. POR",H,W,4,98.6,jamal crawford,2037,17
21400068,"NOV 05, 2014 - LAC @ GSW",A,L,-17,99.9,jamal crawford,2037,19
21400048,"NOV 03, 2014 - LAC vs. UTA",H,W,6,94.9,jamal crawford,2037,16
21400026,"OCT 31, 2014 - LAC @ LAL",A,W,7,105.3,jamal crawford,2037,13
21400020,"OCT 30, 2014 - LAC vs. OKC",H,W,3,101.8,jamal crawford,2037,12
21400877,"MAR 01, 2015 - LAC @ CHI",A,W,10,97.8,matt barnes,2440,5
21400864,"FEB 27, 2015 - LAC @ MEM",A,W,18,95.1,matt barnes,2440,13
21400846,"FEB 25, 2015 - LAC @ HOU",A,L,-5,100.5,matt barnes,2440,6
21400837,"FEB 23, 2015 - LAC vs. MEM",H,L,-3,95.1,matt barnes,2440,8
21400820,"FEB 21, 2015 - LAC vs. SAC",H,W,27,105,matt barnes,2440,6
21400802,"FEB 19, 2015 - LAC vs. SAS",H,W,4,97,matt barnes,2440,8
21400799,"FEB 11, 2015 - LAC vs. HOU",H,W,15,100.5,matt barnes,2440,8
21400781,"FEB 09, 2015 - LAC @ DAL",A,W,17,102.3,matt barnes,2440,12
21400765,"FEB 08, 2015 - LAC @ OKC",A,L,-23,101.8,matt barnes,2440,15
21400752,"FEB 06, 2015 - LAC @ TOR",A,L,-16,100.9,matt barnes,2440,7
21400743,"FEB 05, 2015 - LAC @ CLE",A,L,-11,98.7,matt barnes,2440,4
21400720,"FEB 02, 2015 - LAC @ BKN",A,L,-2,100.9,matt barnes,2440,11
21400714,"JAN 31, 2015 - LAC @ SAS",A,W,20,97,matt barnes,2440,0
21400701,"JAN 30, 2015 - LAC @ NOP",A,L,-5,98.6,matt barnes,2440,6
21400690,"JAN 28, 2015 - LAC @ UTA",A,W,5,94.9,matt barnes,2440,12
21400674,"JAN 26, 2015 - LAC vs. DEN",H,W,4,105,matt barnes,2440,16
21400659,"JAN 25, 2015 - LAC @ PHX",A,W,20,103.3,matt barnes,2440,2
21400640,"JAN 22, 2015 - LAC vs. BKN",H,W,39,100.9,matt barnes,2440,8
21400614,"JAN 19, 2015 - LAC vs. BOS",H,W,9,101.2,matt barnes,2440,3
21400607,"JAN 17, 2015 - LAC @ SAC",A,W,9,105,matt barnes,2440,24
21400599,"JAN 16, 2015 - LAC vs. CLE",H,L,-5,98.7,matt barnes,2440,15
21400583,"JAN 14, 2015 - LAC @ POR",A,W,6,98.6,matt barnes,2440,8
21400559,"JAN 11, 2015 - LAC vs. MIA",H,L,-14,97.3,matt barnes,2440,6
21400550,"JAN 10, 2015 - LAC vs. DAL",H,W,20,102.3,matt barnes,2440,16
21400534,"JAN 07, 2015 - LAC vs. LAL",H,W,25,105.3,matt barnes,2440,17
21400519,"JAN 05, 2015 - LAC vs. ATL",H,L,-9,97.1,matt barnes,2440,10
21400502,"JAN 03, 2015 - LAC vs. PHI",H,W,36,101,matt barnes,2440,7
21400477,"DEC 31, 2014 - LAC vs. NYK",H,W,21,101.2,matt barnes,2440,9
21400464,"DEC 29, 2014 - LAC vs. UTA",H,W,4,94.9,matt barnes,2440,11
21400443,"DEC 27, 2014 - LAC vs. TOR",H,L,-12,100.9,matt barnes,2440,6
21400431,"DEC 25, 2014 - LAC vs. GSW",H,W,14,99.9,matt barnes,2440,7
21400420,"DEC 23, 2014 - LAC @ ATL",A,L,-3,97.1,matt barnes,2440,3
21400414,"DEC 22, 2014 - LAC @ SAS",A,L,-7,97,matt barnes,2440,4
21400399,"DEC 20, 2014 - LAC vs. MIL",H,W,4,97.4,matt barnes,2440,0
21400391,"DEC 19, 2014 - LAC @ DEN",A,L,-3,105,matt barnes,2440,16
21400377,"DEC 17, 2014 - LAC vs. IND",H,W,2,97,matt barnes,2440,2
21400362,"DEC 15, 2014 - LAC vs. DET",H,W,22,99.5,matt barnes,2440,9
21400344,"DEC 13, 2014 - LAC @ MIL",A,L,-5,97.4,matt barnes,2440,26
21400329,"DEC 12, 2014 - LAC @ WAS",A,L,-8,97.8,matt barnes,2440,9
21400317,"DEC 10, 2014 - LAC @ IND",A,W,7,97,matt barnes,2440,9
21400307,"DEC 08, 2014 - LAC vs. PHX",H,W,1,103.3,matt barnes,2440,8
21400293,"DEC 06, 2014 - LAC vs. NOP",H,W,20,98.6,matt barnes,2440,14
21400272,"DEC 03, 2014 - LAC vs. ORL",H,W,28,101.4,matt barnes,2440,13
21400252,"DEC 01, 2014 - LAC vs. MIN",H,W,26,106.5,matt barnes,2440,8
21400239,"NOV 29, 2014 - LAC @ UTA",A,W,16,94.9,matt barnes,2440,6
21400228,"NOV 28, 2014 - LAC @ HOU",A,W,17,100.5,matt barnes,2440,2
21400193,"NOV 23, 2014 - LAC @ MEM",A,L,-16,95.1,matt barnes,2440,9
21400170,"NOV 20, 2014 - LAC @ MIA",A,W,17,97.3,matt barnes,2440,9
21400161,"NOV 19, 2014 - LAC @ ORL",A,W,24,101.4,matt barnes,2440,11
21400154,"NOV 17, 2014 - LAC vs. CHI",H,L,-16,97.8,matt barnes,2440,6
21400141,"NOV 15, 2014 - LAC vs. PHX",H,W,13,103.3,matt barnes,2440,8
21400102,"NOV 10, 2014 - LAC vs. SAS",H,L,-4,97,matt barnes,2440,6
21400082,"NOV 08, 2014 - LAC vs. POR",H,W,4,98.6,matt barnes,2440,4
21400068,"NOV 05, 2014 - LAC @ GSW",A,L,-17,99.9,matt barnes,2440,2
21400048,"NOV 03, 2014 - LAC vs. UTA",H,W,6,94.9,matt barnes,2440,7
21400039,"NOV 02, 2014 - LAC vs. SAC",H,L,-6,105,matt barnes,2440,7
21400026,"OCT 31, 2014 - LAC @ LAL",A,W,7,105.3,matt barnes,2440,6
21400020,"OCT 30, 2014 - LAC vs. OKC",H,W,3,101.8,matt barnes,2440,7
21400908,"MAR 04, 2015 - LAC vs. POR",H,L,-5,98.6,jj redick,200755,26
21400888,"MAR 02, 2015 - LAC @ MIN",A,W,5,106.5,jj redick,200755,18
21400877,"MAR 01, 2015 - LAC @ CHI",A,W,10,97.8,jj redick,200755,12
21400864,"FEB 27, 2015 - LAC @ MEM",A,W,18,95.1,jj redick,200755,14
21400846,"FEB 25, 2015 - LAC @ HOU",A,L,-5,100.5,jj redick,200755,15
21400837,"FEB 23, 2015 - LAC vs. MEM",H,L,-3,95.1,jj redick,200755,7
21400820,"FEB 21, 2015 - LAC vs. SAC",H,W,27,105,jj redick,200755,16
21400802,"FEB 19, 2015 - LAC vs. SAS",H,W,4,97,jj redick,200755,13
21400799,"FEB 11, 2015 - LAC vs. HOU",H,W,15,100.5,jj redick,200755,20
21400781,"FEB 09, 2015 - LAC @ DAL",A,W,17,102.3,jj redick,200755,13
21400720,"FEB 02, 2015 - LAC @ BKN",A,L,-2,100.9,jj redick,200755,0
21400714,"JAN 31, 2015 - LAC @ SAS",A,W,20,97,jj redick,200755,9
21400701,"JAN 30, 2015 - LAC @ NOP",A,L,-5,98.6,jj redick,200755,10
21400674,"JAN 26, 2015 - LAC vs. DEN",H,W,4,105,jj redick,200755,4
21400659,"JAN 25, 2015 - LAC @ PHX",A,W,20,103.3,jj redick,200755,17
21400640,"JAN 22, 2015 - LAC vs. BKN",H,W,39,100.9,jj redick,200755,15
21400614,"JAN 19, 2015 - LAC vs. BOS",H,W,9,101.2,jj redick,200755,13
21400607,"JAN 17, 2015 - LAC @ SAC",A,W,9,105,jj redick,200755,18
21400599,"JAN 16, 2015 - LAC vs. CLE",H,L,-5,98.7,jj redick,200755,14
21400583,"JAN 14, 2015 - LAC @ POR",A,W,6,98.6,jj redick,200755,7
21400559,"JAN 11, 2015 - LAC vs. MIA",H,L,-14,97.3,jj redick,200755,14
21400550,"JAN 10, 2015 - LAC vs. DAL",H,W,20,102.3,jj redick,200755,14
21400534,"JAN 07, 2015 - LAC vs. LAL",H,W,25,105.3,jj redick,200755,7
21400519,"JAN 05, 2015 - LAC vs. ATL",H,L,-9,97.1,jj redick,200755,11
21400502,"JAN 03, 2015 - LAC vs. PHI",H,W,36,101,jj redick,200755,17
21400477,"DEC 31, 2014 - LAC vs. NYK",H,W,21,101.2,jj redick,200755,18
21400464,"DEC 29, 2014 - LAC vs. UTA",H,W,4,94.9,jj redick,200755,13
21400443,"DEC 27, 2014 - LAC vs. TOR",H,L,-12,100.9,jj redick,200755,23
21400431,"DEC 25, 2014 - LAC vs. GSW",H,W,14,99.9,jj redick,200755,9
21400420,"DEC 23, 2014 - LAC @ ATL",A,L,-3,97.1,jj redick,200755,15
21400414,"DEC 22, 2014 - LAC @ SAS",A,L,-7,97,jj redick,200755,17
21400399,"DEC 20, 2014 - LAC vs. MIL",H,W,4,97.4,jj redick,200755,23
21400391,"DEC 19, 2014 - LAC @ DEN",A,L,-3,105,jj redick,200755,5
21400377,"DEC 17, 2014 - LAC vs. IND",H,W,2,97,jj redick,200755,11
21400362,"DEC 15, 2014 - LAC vs. DET",H,W,22,99.5,jj redick,200755,14
21400344,"DEC 13, 2014 - LAC @ MIL",A,L,-5,97.4,jj redick,200755,17
21400329,"DEC 12, 2014 - LAC @ WAS",A,L,-8,97.8,jj redick,200755,9
21400317,"DEC 10, 2014 - LAC @ IND",A,W,7,97,jj redick,200755,16
21400307,"DEC 08, 2014 - LAC vs. PHX",H,W,1,103.3,jj redick,200755,12
21400293,"DEC 06, 2014 - LAC vs. NOP",H,W,20,98.6,jj redick,200755,21
21400272,"DEC 03, 2014 - LAC vs. ORL",H,W,28,101.4,jj redick,200755,18
21400252,"DEC 01, 2014 - LAC vs. MIN",H,W,26,106.5,jj redick,200755,18
21400239,"NOV 29, 2014 - LAC @ UTA",A,W,16,94.9,jj redick,200755,9
21400228,"NOV 28, 2014 - LAC @ HOU",A,W,17,100.5,jj redick,200755,15
21400216,"NOV 26, 2014 - LAC @ DET",A,W,6,99.5,jj redick,200755,7
21400198,"NOV 24, 2014 - LAC @ CHA",A,W,21,97.3,jj redick,200755,14
21400193,"NOV 23, 2014 - LAC @ MEM",A,L,-16,95.1,jj redick,200755,13
21400170,"NOV 20, 2014 - LAC @ MIA",A,W,17,97.3,jj redick,200755,14
21400161,"NOV 19, 2014 - LAC @ ORL",A,W,24,101.4,jj redick,200755,3
21400154,"NOV 17, 2014 - LAC vs. CHI",H,L,-16,97.8,jj redick,200755,5
21400141,"NOV 15, 2014 - LAC vs. PHX",H,W,13,103.3,jj redick,200755,8
21400102,"NOV 10, 2014 - LAC vs. SAS",H,L,-4,97,jj redick,200755,10
21400082,"NOV 08, 2014 - LAC vs. POR",H,W,4,98.6,jj redick,200755,24
21400068,"NOV 05, 2014 - LAC @ GSW",A,L,-17,99.9,jj redick,200755,7
21400048,"NOV 03, 2014 - LAC vs. UTA",H,W,6,94.9,jj redick,200755,6
21400039,"NOV 02, 2014 - LAC vs. SAC",H,L,-6,105,jj redick,200755,10
21400026,"OCT 31, 2014 - LAC @ LAL",A,W,7,105.3,jj redick,200755,7
21400020,"OCT 30, 2014 - LAC vs. OKC",H,W,3,101.8,jj redick,200755,3
21400908,"MAR 04, 2015 - LAC vs. POR",H,L,-5,98.6,chris paul,101108,30
21400888,"MAR 02, 2015 - LAC @ MIN",A,W,5,106.5,chris paul,101108,26
21400877,"MAR 01, 2015 - LAC @ CHI",A,W,10,97.8,chris paul,101108,24
21400864,"FEB 27, 2015 - LAC @ MEM",A,W,18,95.1,chris paul,101108,15
21400846,"FEB 25, 2015 - LAC @ HOU",A,L,-5,100.5,chris paul,101108,18
21400837,"FEB 23, 2015 - LAC vs. MEM",H,L,-3,95.1,chris paul,101108,28
21400820,"FEB 21, 2015 - LAC vs. SAC",H,W,27,105,chris paul,101108,10
21400802,"FEB 19, 2015 - LAC vs. SAS",H,W,4,97,chris paul,101108,20
21400799,"FEB 11, 2015 - LAC vs. HOU",H,W,15,100.5,chris paul,101108,9
21400781,"FEB 09, 2015 - LAC @ DAL",A,W,17,102.3,chris paul,101108,15
21400765,"FEB 08, 2015 - LAC @ OKC",A,L,-23,101.8,chris paul,101108,14
21400752,"FEB 06, 2015 - LAC @ TOR",A,L,-16,100.9,chris paul,101108,18
21400743,"FEB 05, 2015 - LAC @ CLE",A,L,-11,98.7,chris paul,101108,9
21400720,"FEB 02, 2015 - LAC @ BKN",A,L,-2,100.9,chris paul,101108,18
21400714,"JAN 31, 2015 - LAC @ SAS",A,W,20,97,chris paul,101108,20
21400701,"JAN 30, 2015 - LAC @ NOP",A,L,-5,98.6,chris paul,101108,23
21400690,"JAN 28, 2015 - LAC @ UTA",A,W,5,94.9,chris paul,101108,17
21400674,"JAN 26, 2015 - LAC vs. DEN",H,W,4,105,chris paul,101108,15
21400659,"JAN 25, 2015 - LAC @ PHX",A,W,20,103.3,chris paul,101108,17
21400640,"JAN 22, 2015 - LAC vs. BKN",H,W,39,100.9,chris paul,101108,5
21400614,"JAN 19, 2015 - LAC vs. BOS",H,W,9,101.2,chris paul,101108,8
21400607,"JAN 17, 2015 - LAC @ SAC",A,W,9,105,chris paul,101108,8
21400599,"JAN 16, 2015 - LAC vs. CLE",H,L,-5,98.7,chris paul,101108,9
21400583,"JAN 14, 2015 - LAC @ POR",A,W,6,98.6,chris paul,101108,13
21400559,"JAN 11, 2015 - LAC vs. MIA",H,L,-14,97.3,chris paul,101108,21
21400550,"JAN 10, 2015 - LAC vs. DAL",H,W,20,102.3,chris paul,101108,12
21400534,"JAN 07, 2015 - LAC vs. LAL",H,W,25,105.3,chris paul,101108,22
21400519,"JAN 05, 2015 - LAC vs. ATL",H,L,-9,97.1,chris paul,101108,8
21400502,"JAN 03, 2015 - LAC vs. PHI",H,W,36,101,chris paul,101108,17
21400477,"DEC 31, 2014 - LAC vs. NYK",H,W,21,101.2,chris paul,101108,5
21400464,"DEC 29, 2014 - LAC vs. UTA",H,W,4,94.9,chris paul,101108,17
21400443,"DEC 27, 2014 - LAC vs. TOR",H,L,-12,100.9,chris paul,101108,7
21400431,"DEC 25, 2014 - LAC vs. GSW",H,W,14,99.9,chris paul,101108,15
21400420,"DEC 23, 2014 - LAC @ ATL",A,L,-3,97.1,chris paul,101108,17
21400414,"DEC 22, 2014 - LAC @ SAS",A,L,-7,97,chris paul,101108,19
21400399,"DEC 20, 2014 - LAC vs. MIL",H,W,4,97.4,chris paul,101108,16
21400391,"DEC 19, 2014 - LAC @ DEN",A,L,-3,105,chris paul,101108,17
21400377,"DEC 17, 2014 - LAC vs. IND",H,W,2,97,chris paul,101108,15
21400362,"DEC 15, 2014 - LAC vs. DET",H,W,22,99.5,chris paul,101108,10
21400344,"DEC 13, 2014 - LAC @ MIL",A,L,-5,97.4,chris paul,101108,10
21400329,"DEC 12, 2014 - LAC @ WAS",A,L,-8,97.8,chris paul,101108,15
21400317,"DEC 10, 2014 - LAC @ IND",A,W,7,97,chris paul,101108,14
21400307,"DEC 08, 2014 - LAC vs. PHX",H,W,1,103.3,chris paul,101108,17
21400293,"DEC 06, 2014 - LAC vs. NOP",H,W,20,98.6,chris paul,101108,18
21400272,"DEC 03, 2014 - LAC vs. ORL",H,W,28,101.4,chris paul,101108,17
21400252,"DEC 01, 2014 - LAC vs. MIN",H,W,26,106.5,chris paul,101108,6
21400239,"NOV 29, 2014 - LAC @ UTA",A,W,16,94.9,chris paul,101108,15
21400228,"NOV 28, 2014 - LAC @ HOU",A,W,17,100.5,chris paul,101108,7
21400216,"NOV 26, 2014 - LAC @ DET",A,W,6,99.5,chris paul,101108,21
21400198,"NOV 24, 2014 - LAC @ CHA",A,W,21,97.3,chris paul,101108,22
21400193,"NOV 23, 2014 - LAC @ MEM",A,L,-16,95.1,chris paul,101108,15
21400170,"NOV 20, 2014 - LAC @ MIA",A,W,17,97.3,chris paul,101108,19
21400161,"NOV 19, 2014 - LAC @ ORL",A,W,24,101.4,chris paul,101108,16
21400154,"NOV 17, 2014 - LAC vs. CHI",H,L,-16,97.8,chris paul,101108,11
21400141,"NOV 15, 2014 - LAC vs. PHX",H,W,13,103.3,chris paul,101108,25
21400102,"NOV 10, 2014 - LAC vs. SAS",H,L,-4,97,chris paul,101108,12
21400082,"NOV 08, 2014 - LAC vs. POR",H,W,4,98.6,chris paul,101108,18
21400068,"NOV 05, 2014 - LAC @ GSW",A,L,-17,99.9,chris paul,101108,13
21400048,"NOV 03, 2014 - LAC vs. UTA",H,W,6,94.9,chris paul,101108,11
21400039,"NOV 02, 2014 - LAC vs. SAC",H,L,-6,105,chris paul,101108,14
21400026,"OCT 31, 2014 - LAC @ LAL",A,W,7,105.3,chris paul,101108,5
21400020,"OCT 30, 2014 - LAC vs. OKC",H,W,3,101.8,chris paul,101108,19
21400908,"MAR 04, 2015 - LAC vs. POR",H,L,-5,98.6,deandre jordan,201599,4
21400888,"MAR 02, 2015 - LAC @ MIN",A,W,5,106.5,deandre jordan,201599,8
21400877,"MAR 01, 2015 - LAC @ CHI",A,W,10,97.8,deandre jordan,201599,4
21400864,"FEB 27, 2015 - LAC @ MEM",A,W,18,95.1,deandre jordan,201599,8
21400846,"FEB 25, 2015 - LAC @ HOU",A,L,-5,100.5,deandre jordan,201599,18
21400837,"FEB 23, 2015 - LAC vs. MEM",H,L,-3,95.1,deandre jordan,201599,8
21400820,"FEB 21, 2015 - LAC vs. SAC",H,W,27,105,deandre jordan,201599,10
21400802,"FEB 19, 2015 - LAC vs. SAS",H,W,4,97,deandre jordan,201599,16
21400799,"FEB 11, 2015 - LAC vs. HOU",H,W,15,100.5,deandre jordan,201599,12
21400781,"FEB 09, 2015 - LAC @ DAL",A,W,17,102.3,deandre jordan,201599,16
21400765,"FEB 08, 2015 - LAC @ OKC",A,L,-23,101.8,deandre jordan,201599,6
21400752,"FEB 06, 2015 - LAC @ TOR",A,L,-16,100.9,deandre jordan,201599,8
21400743,"FEB 05, 2015 - LAC @ CLE",A,L,-11,98.7,deandre jordan,201599,6
21400720,"FEB 02, 2015 - LAC @ BKN",A,L,-2,100.9,deandre jordan,201599,20
21400714,"JAN 31, 2015 - LAC @ SAS",A,W,20,97,deandre jordan,201599,6
21400701,"JAN 30, 2015 - LAC @ NOP",A,L,-5,98.6,deandre jordan,201599,12
21400690,"JAN 28, 2015 - LAC @ UTA",A,W,5,94.9,deandre jordan,201599,8
21400674,"JAN 26, 2015 - LAC vs. DEN",H,W,4,105,deandre jordan,201599,6
21400659,"JAN 25, 2015 - LAC @ PHX",A,W,20,103.3,deandre jordan,201599,10
21400640,"JAN 22, 2015 - LAC vs. BKN",H,W,39,100.9,deandre jordan,201599,14
21400614,"JAN 19, 2015 - LAC vs. BOS",H,W,9,101.2,deandre jordan,201599,16
21400607,"JAN 17, 2015 - LAC @ SAC",A,W,9,105,deandre jordan,201599,6
21400599,"JAN 16, 2015 - LAC vs. CLE",H,L,-5,98.7,deandre jordan,201599,14
21400583,"JAN 14, 2015 - LAC @ POR",A,W,6,98.6,deandre jordan,201599,16
21400559,"JAN 11, 2015 - LAC vs. MIA",H,L,-14,97.3,deandre jordan,201599,4
21400550,"JAN 10, 2015 - LAC vs. DAL",H,W,20,102.3,deandre jordan,201599,12
21400534,"JAN 07, 2015 - LAC vs. LAL",H,W,25,105.3,deandre jordan,201599,8
21400519,"JAN 05, 2015 - LAC vs. ATL",H,L,-9,97.1,deandre jordan,201599,14
21400502,"JAN 03, 2015 - LAC vs. PHI",H,W,36,101,deandre jordan,201599,6
21400477,"DEC 31, 2014 - LAC vs. NYK",H,W,21,101.2,deandre jordan,201599,12
21400464,"DEC 29, 2014 - LAC vs. UTA",H,W,4,94.9,deandre jordan,201599,4
21400443,"DEC 27, 2014 - LAC vs. TOR",H,L,-12,100.9,deandre jordan,201599,4
21400431,"DEC 25, 2014 - LAC vs. GSW",H,W,14,99.9,deandre jordan,201599,12
21400420,"DEC 23, 2014 - LAC @ ATL",A,L,-3,97.1,deandre jordan,201599,14
21400414,"DEC 22, 2014 - LAC @ SAS",A,L,-7,97,deandre jordan,201599,8
21400399,"DEC 20, 2014 - LAC vs. MIL",H,W,4,97.4,deandre jordan,201599,8
21400391,"DEC 19, 2014 - LAC @ DEN",A,L,-3,105,deandre jordan,201599,8
21400377,"DEC 17, 2014 - LAC vs. IND",H,W,2,97,deandre jordan,201599,8
21400362,"DEC 15, 2014 - LAC vs. DET",H,W,22,99.5,deandre jordan,201599,12
21400344,"DEC 13, 2014 - LAC @ MIL",A,L,-5,97.4,deandre jordan,201599,6
21400329,"DEC 12, 2014 - LAC @ WAS",A,L,-8,97.8,deandre jordan,201599,8
21400317,"DEC 10, 2014 - LAC @ IND",A,W,7,97,deandre jordan,201599,10
21400307,"DEC 08, 2014 - LAC vs. PHX",H,W,1,103.3,deandre jordan,201599,10
21400293,"DEC 06, 2014 - LAC vs. NOP",H,W,20,98.6,deandre jordan,201599,8
21400272,"DEC 03, 2014 - LAC vs. ORL",H,W,28,101.4,deandre jordan,201599,6
21400252,"DEC 01, 2014 - LAC vs. MIN",H,W,26,106.5,deandre jordan,201599,10
21400239,"NOV 29, 2014 - LAC @ UTA",A,W,16,94.9,deandre jordan,201599,8
21400228,"NOV 28, 2014 - LAC @ HOU",A,W,17,100.5,deandre jordan,201599,6
21400216,"NOV 26, 2014 - LAC @ DET",A,W,6,99.5,deandre jordan,201599,4
21400198,"NOV 24, 2014 - LAC @ CHA",A,W,21,97.3,deandre jordan,201599,8
21400193,"NOV 23, 2014 - LAC @ MEM",A,L,-16,95.1,deandre jordan,201599,2
21400170,"NOV 20, 2014 - LAC @ MIA",A,W,17,97.3,deandre jordan,201599,12
21400161,"NOV 19, 2014 - LAC @ ORL",A,W,24,101.4,deandre jordan,201599,2
21400154,"NOV 17, 2014 - LAC vs. CHI",H,L,-16,97.8,deandre jordan,201599,10
21400141,"NOV 15, 2014 - LAC vs. PHX",H,W,13,103.3,deandre jordan,201599,8
21400102,"NOV 10, 2014 - LAC vs. SAS",H,L,-4,97,deandre jordan,201599,6
21400082,"NOV 08, 2014 - LAC vs. POR",H,W,4,98.6,deandre jordan,201599,6
21400068,"NOV 05, 2014 - LAC @ GSW",A,L,-17,99.9,deandre jordan,201599,14
21400048,"NOV 03, 2014 - LAC vs. UTA",H,W,6,94.9,deandre jordan,201599,8
21400039,"NOV 02, 2014 - LAC vs. SAC",H,L,-6,105,deandre jordan,201599,4
21400026,"OCT 31, 2014 - LAC @ LAL",A,W,7,105.3,deandre jordan,201599,10
21400020,"OCT 30, 2014 - LAC vs. OKC",H,W,3,101.8,deandre jordan,201599,8
21400908,"MAR 04, 2015 - LAC vs. POR",H,L,-5,98.6,hedo turkoglu,2045,8
21400888,"MAR 02, 2015 - LAC @ MIN",A,W,5,106.5,hedo turkoglu,2045,0
21400877,"MAR 01, 2015 - LAC @ CHI",A,W,10,97.8,hedo turkoglu,2045,5
21400846,"FEB 25, 2015 - LAC @ HOU",A,L,-5,100.5,hedo turkoglu,2045,0
21400837,"FEB 23, 2015 - LAC vs. MEM",H,L,-3,95.1,hedo turkoglu,2045,4
21400820,"FEB 21, 2015 - LAC vs. SAC",H,W,27,105,hedo turkoglu,2045,3
21400802,"FEB 19, 2015 - LAC vs. SAS",H,W,4,97,hedo turkoglu,2045,0
21400781,"FEB 09, 2015 - LAC @ DAL",A,W,17,102.3,hedo turkoglu,2045,9
21400765,"FEB 08, 2015 - LAC @ OKC",A,L,-23,101.8,hedo turkoglu,2045,6
21400720,"FEB 02, 2015 - LAC @ BKN",A,L,-2,100.9,hedo turkoglu,2045,3
21400714,"JAN 31, 2015 - LAC @ SAS",A,W,20,97,hedo turkoglu,2045,5
21400701,"JAN 30, 2015 - LAC @ NOP",A,L,-5,98.6,hedo turkoglu,2045,3
21400690,"JAN 28, 2015 - LAC @ UTA",A,W,5,94.9,hedo turkoglu,2045,0
21400674,"JAN 26, 2015 - LAC vs. DEN",H,W,4,105,hedo turkoglu,2045,3
